filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2025-03-27,2025-03-25,Campbell Ann Marie,Senior EVP,F,813.0,360.99,293484.87,67396.6581,0000354950-25-000105
2025-03-27,2025-03-25,Broggi Jordan,EVP-Cust. Svc. & Pres.-Online,F,62.0,360.99,22381.38,3366.9595,0000354950-25-000104
2025-03-27,2025-03-25,Bastek William D,"EVP, Merchandising",F,240.0,360.99,86637.6,21051.2932,0000354950-25-000102
2025-03-27,2025-03-26,Siddiqui Fahim,EVP and CIO,A,2700.0,0.0,,10551.0,0000354950-25-000114
2025-03-27,2025-03-26,Scardino Kimberly R,"SVP-Finance, CAO & Controller",A,828.0,0.0,,7747.0,0000354950-25-000113
2025-03-27,2025-03-26,Rowe Michael F.,"EVP, Pro",A,2071.0,0.0,,3917.1892,0000354950-25-000112
2025-03-27,2025-03-26,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",A,2240.0,0.0,,22766.8873,0000354950-25-000111
2025-03-27,2025-03-26,Padilla Hector A,EVP - US Sales and Operations,A,2178.0,0.0,,15445.3535,0000354950-25-000110
2025-03-27,2025-03-26,McPhail Richard V,EVP & CFO,A,3479.0,0.0,,45381.6065,0000354950-25-000109
2025-03-27,2025-03-26,Hourigan Timothy A.,EVP - Human Resources,A,2448.0,0.0,,79864.8594,0000354950-25-000108
2025-03-27,2025-03-26,Deaton John A.,EVP - Supply Chain & Prod. Dev,A,2265.0,0.0,,14479.7009,0000354950-25-000107
2025-03-27,2025-03-26,Campbell Ann Marie,Senior EVP,A,4142.0,0.0,,71538.6581,0000354950-25-000105
2025-03-27,2025-03-26,Broggi Jordan,EVP-Cust. Svc. & Pres.-Online,A,2650.0,0.0,,6016.9595,0000354950-25-000104
2025-03-27,2025-03-26,Bastek William D,"EVP, Merchandising",A,3106.0,0.0,,24157.2932,0000354950-25-000102
2025-03-27,2025-03-26,Decker Edward P.,"Chair, President and CEO",A,9816.0,0.0,,122323.8763,0000354950-25-000101
2025-04-14,2025-04-12,Campbell Ann Marie,Senior EVP,F,207.0,353.86,73249.02,71331.6626,0000354950-25-000127
2025-04-14,2025-04-12,Campbell Ann Marie,Senior EVP,F,183.0,353.86,64756.380000000005,71148.6626,0000354950-25-000127
2025-04-14,2025-04-12,Campbell Ann Marie,Senior EVP,F,631.0,353.86,223285.66,70517.6626,0000354950-25-000127
2025-04-14,2025-04-12,Campbell Ann Marie,Senior EVP,F,593.0,353.86,209838.98,69924.6626,0000354950-25-000127
2025-04-14,2025-04-12,Campbell Ann Marie,Senior EVP,F,1389.0,353.86,491511.54000000004,68535.6626,0000354950-25-000127
