date,GC_OI,GC_PROD_L,GC_PROD_S,GC_SWAP_L,GC_SWAP_S,GC_MM_L,GC_MM_S,SI_OI,SI_PROD_L,SI_PROD_S,SI_SWAP_L,SI_SWAP_S,SI_MM_L,SI_MM_S,HG_OI,HG_PROD_L,HG_PROD_S,HG_SWAP_L,HG_SWAP_S,HG_MM_L,HG_MM_S,CL_OI,CL_PROD_L,CL_PROD_S,CL_SWAP_L,CL_SWAP_S,CL_MM_L,CL_MM_S,NG_OI,NG_PROD_L,NG_PROD_S,NG_SWAP_L,NG_SWAP_S,NG_MM_L,NG_MM_S,ES_OI,ES_DEALER_L,ES_DEALER_S,ES_ASSET_L,ES_ASSET_S,ES_HEDGE_L,ES_HEDGE_S,NQ_OI,NQ_DEALER_L,NQ_DEALER_S,NQ_ASSET_L,NQ_ASSET_S,NQ_HEDGE_L,NQ_HEDGE_S,RTY_OI,RTY_DEALER_L,RTY_DEALER_S,RTY_ASSET_L,RTY_ASSET_S,RTY_HEDGE_L,RTY_HEDGE_S,ZQ_OI,ZQ_DEALER_L,ZQ_DEALER_S,ZQ_ASSET_L,ZQ_ASSET_S,ZQ_HEDGE_L,ZQ_HEDGE_S,VX_OI,VX_DEALER_L,VX_DEALER_S,VX_ASSET_L,VX_ASSET_S,VX_HEDGE_L,VX_HEDGE_S,ZF_OI,ZF_DEALER_L,ZF_DEALER_S,ZF_ASSET_L,ZF_ASSET_S,ZF_HEDGE_L,ZF_HEDGE_S,ZN_OI,ZN_DEALER_L,ZN_DEALER_S,ZN_ASSET_L,ZN_ASSET_S,ZN_HEDGE_L,ZN_HEDGE_S,ZB_OI,ZB_DEALER_L,ZB_DEALER_S,ZB_ASSET_L,ZB_ASSET_S,ZB_HEDGE_L,ZB_HEDGE_S,EUR_OI,EUR_DEALER_L,EUR_DEALER_S,EUR_ASSET_L,EUR_ASSET_S,EUR_HEDGE_L,EUR_HEDGE_S,JPY_OI,JPY_DEALER_L,JPY_DEALER_S,JPY_ASSET_L,JPY_ASSET_S,JPY_HEDGE_L,JPY_HEDGE_S,BTC_OI,BTC_DEALER_L,BTC_DEALER_S,BTC_ASSET_L,BTC_ASSET_S,BTC_HEDGE_L,BTC_HEDGE_S,DXY_OI,DXY_DEALER_L,DXY_DEALER_S,DXY_ASSET_L,DXY_ASSET_S,DXY_HEDGE_L,DXY_HEDGE_S
2024-01-02,500364,13674,55375,76117,269894,154384,45235,134725,4483,42194,30612,43448,38424,22367,190752,17545,57597,42626,14212,54649,45960,1586914,467851,328570,57346,378831,199139,132576,382555,55119,34658,40400,270651,638,0,2221215.0,256034.0,848860.0,1218405.0,263482.0,148510.0,538311.0,272832.0,48210.0,106212.0,115669.0,26698.0,46998.0,81924.0,516339.0,83735.0,139184.0,244382.0,160911.0,95876.0,135540.0,1484841.0,399877.0,136291.0,31088.0,21188.0,224772.0,489204.0,335960.0,52902.0,35967.0,63553.0,75096.0,65384.0,75478.0,5797316.0,111508.0,696083.0,3020163.0,1040674.0,844074.0,2825109.0,4620698.0,169610.0,330098.0,2421790.0,1079503.0,293812.0,1831940.0,1427734.0,33824.0,198221.0,822173.0,287401.0,78259.0,501534.0,718885.0,18714.0,456316.0,460498.0,92299.0,86037.0,73326.0,184042.0,31560.0,7092.0,64625.0,42073.0,28836.0,87631.0,23579.0,882.0,5867.0,12724.0,0.0,3317.0,13616.0,23916.0,0.0,4089.0,4551.0,2448.0,13813.0,10264.0
2024-01-09,489849,11949,56950,78213,250913,134333,45874,131992,4454,41495,31530,38244,32392,24044,206716,30374,56720,43049,7674,44702,62874,1598167,485089,353270,56199,372645,201782,110826,382360,53991,34658,40828,269982,638,0,2209328.0,213291.0,897201.0,1194090.0,266029.0,157671.0,470186.0,277732.0,48814.0,102635.0,114263.0,26154.0,51636.0,87809.0,499063.0,84247.0,132570.0,220843.0,161267.0,92776.0,122385.0,1626636.0,414838.0,195203.0,13427.0,26374.0,285736.0,466483.0,355172.0,52532.0,36163.0,69188.0,68180.0,61143.0,79025.0,5798901.0,99090.0,744192.0,2988941.0,1058845.0,912489.0,2787345.0,4652295.0,151622.0,315591.0,2423409.0,1109593.0,339062.0,1846769.0,1452040.0,37331.0,198205.0,815600.0,287952.0,79195.0,512545.0,714079.0,21104.0,459402.0,460848.0,95296.0,80190.0,64329.0,200299.0,38794.0,10109.0,65746.0,59957.0,32930.0,78059.0,26846.0,906.0,6261.0,14339.0,0.0,3579.0,14998.0,23878.0,0.0,4069.0,5780.0,2205.0,11696.0,9756.0
2024-01-16,489334,12864,53418,75791,242657,130931,47702,131956,3996,41203,29225,35777,31698,25475,219315,41761,58746,45403,5567,43330,70488,1610493,502525,357612,53494,377034,196664,124191,390991,57547,36954,40828,273667,638,0,2217057.0,218844.0,855548.0,1189628.0,262325.0,152279.0,450958.0,273460.0,47900.0,98079.0,112243.0,26608.0,55243.0,89270.0,490097.0,85607.0,128561.0,206779.0,164357.0,109629.0,116956.0,1811265.0,409247.0,191469.0,27302.0,33091.0,347040.0,516466.0,359265.0,57019.0,39102.0,67134.0,68438.0,64818.0,79404.0,5913271.0,103345.0,774673.0,3084106.0,1116865.0,940081.0,2826387.0,4744714.0,169000.0,324760.0,2534390.0,1145844.0,346550.0,1923486.0,1442368.0,36228.0,194426.0,813611.0,298885.0,79984.0,503868.0,733091.0,20988.0,465014.0,479464.0,97950.0,80292.0,68347.0,213309.0,47226.0,11672.0,66178.0,73638.0,35551.0,71734.0,23286.0,1921.0,5039.0,12824.0,15.0,3578.0,13413.0,23501.0,64.0,4035.0,6752.0,2498.0,9504.0,10000.0
2024-01-23,465872,13724,52673,78535,231679,111298,50265,138617,5416,38275,32519,33731,29434,32088,233110,44371,57517,46296,5455,46280,78987,1649542,524758,390379,46341,383188,211002,89252,401989,57547,36954,40828,284665,638,0,2271312.0,248373.0,837700.0,1190608.0,278354.0,178471.0,571094.0,289392.0,53483.0,115185.0,117894.0,23690.0,57307.0,93684.0,504119.0,88654.0,128426.0,207434.0,160288.0,116417.0,126430.0,1891792.0,399279.0,196565.0,26534.0,41919.0,364814.0,459967.0,340313.0,47861.0,22719.0,59957.0,72380.0,61396.0,71155.0,5998809.0,153499.0,809945.0,3151214.0,1195312.0,917626.0,2834849.0,4644740.0,145612.0,372331.0,2491161.0,1087018.0,310214.0,1887752.0,1443490.0,33192.0,202500.0,812964.0,297262.0,79740.0,490110.0,725423.0,20470.0,448644.0,476138.0,98368.0,75337.0,71769.0,243032.0,66066.0,12286.0,65726.0,94400.0,46599.0,75099.0,22815.0,1588.0,4017.0,12427.0,42.0,2972.0,11328.0,24663.0,0.0,3985.0,10175.0,2284.0,6690.0,11638.0
2024-01-30,430328,15272,49631,77882,214041,108093,52069,136544,4103,40136,33364,35109,32840,28509,229699,35413,64279,44220,8083,54098,58919,1747660,540301,413885,48063,393554,213400,75885,386998,54584,35327,38504,271025,638,0,2308955.0,260951.0,870023.0,1210061.0,240569.0,175813.0,605349.0,294510.0,51367.0,127131.0,122529.0,25136.0,60992.0,87647.0,510247.0,92876.0,139243.0,209966.0,166472.0,104388.0,121521.0,2025249.0,469844.0,205240.0,26958.0,25935.0,353055.0,522708.0,347797.0,48726.0,26529.0,64137.0,70297.0,61867.0,80436.0,5937929.0,164808.0,756630.0,3100514.0,1226426.0,835150.0,2752439.0,4733002.0,164579.0,320078.0,2501712.0,1071223.0,306284.0,1983155.0,1426560.0,37592.0,197220.0,785997.0,282071.0,77948.0,490976.0,727210.0,22769.0,438343.0,470145.0,112148.0,79542.0,68993.0,242029.0,71599.0,11661.0,66084.0,100792.0,35268.0,74782.0,20679.0,1575.0,4784.0,12793.0,0.0,2642.0,12123.0,25739.0,168.0,3602.0,11022.0,2992.0,7138.0,12958.0
2024-02-06,419121,14285,50903,77734,221357,114316,46247,147333,6697,39360,33825,34645,32101,36700,245784,34349,61265,45534,7730,50487,72604,1808220,568604,427102,52615,383300,167934,90861,387181,54584,35327,38504,271216,638,0,2297385.0,288314.0,858314.0,1179498.0,263480.0,164837.0,575928.0,285062.0,47235.0,118545.0,120557.0,24425.0,56079.0,89201.0,479790.0,93849.0,133985.0,189872.0,152556.0,91768.0,109829.0,1808611.0,461828.0,232287.0,10092.0,24765.0,328087.0,449422.0,361732.0,52701.0,33438.0,59482.0,70208.0,75922.0,85791.0,5833253.0,160464.0,639194.0,3064411.0,1283694.0,769622.0,2715976.0,4707907.0,138076.0,347409.0,2442677.0,1057726.0,289952.0,1885943.0,1433426.0,37124.0,184666.0,789954.0,297970.0,71150.0,496949.0,731991.0,25767.0,401825.0,466851.0,131883.0,80024.0,85356.0,259542.0,81131.0,15072.0,67566.0,109012.0,40268.0,80658.0,20897.0,1675.0,4957.0,12290.0,0.0,2938.0,12252.0,29202.0,302.0,3876.0,11545.0,2795.0,10062.0,15563.0
2024-02-13,420812,15888,48131,78854,199591,100642,66466,152544,8067,39577,35052,33230,33004,41987,257761,47634,57264,46061,6005,52279,96207,1715857,502005,354226,44916,384197,180235,80047,389769,55980,35327,38504,271300,638,0,2338964.0,298695.0,870703.0,1181559.0,243719.0,178596.0,558063.0,295946.0,47737.0,121608.0,121232.0,21449.0,61123.0,98093.0,506742.0,97852.0,140575.0,201696.0,145768.0,86893.0,117182.0,1937647.0,482491.0,243644.0,9790.0,30637.0,319114.0,467966.0,362470.0,58696.0,23381.0,58205.0,63744.0,66147.0,87932.0,5900715.0,161777.0,628519.0,3053198.0,1369820.0,799166.0,2677552.0,4735241.0,136252.0,390626.0,2427656.0,1128554.0,306583.0,1799733.0,1434869.0,32685.0,182554.0,774887.0,314111.0,85960.0,478932.0,740105.0,30023.0,392521.0,464667.0,136045.0,88270.0,94055.0,304592.0,120278.0,17048.0,68114.0,122609.0,42980.0,101349.0,24769.0,1923.0,5462.0,13220.0,0.0,3935.0,14059.0,32227.0,0.0,3602.0,12859.0,2474.0,11792.0,19119.0
2024-02-20,407063,10614,49065,77980,198940,98840,48917,146584,6607,42883,33267,34936,36252,31327,229777,38874,60100,44483,7049,63104,74057,1662234,493605,363524,43443,390998,193300,69904,391941,58312,35327,38552,271348,638,0,2322953.0,295614.0,853963.0,1177894.0,232595.0,150382.0,567646.0,287130.0,45838.0,112052.0,117737.0,22345.0,58626.0,93252.0,503407.0,93234.0,146356.0,208209.0,136713.0,78993.0,114767.0,1962721.0,465877.0,274718.0,17852.0,27509.0,382122.0,501777.0,341280.0,47498.0,20339.0,61157.0,64304.0,57283.0,76081.0,6000253.0,150891.0,666234.0,3045553.0,1389819.0,811957.0,2628068.0,4819493.0,117644.0,422432.0,2393338.0,1095130.0,314567.0,1753759.0,1417135.0,30207.0,169206.0,762436.0,316652.0,87031.0,466554.0,722299.0,31638.0,387684.0,444982.0,142138.0,87583.0,77256.0,305438.0,131315.0,16133.0,60681.0,125848.0,37801.0,97272.0,25530.0,1941.0,5606.0,13724.0,34.0,4400.0,14677.0,29958.0,115.0,3602.0,13970.0,1642.0,8688.0,18689.0
2024-02-27,411195,11378,51050,78743,197423,103885,47732,144382,8336,42541,36186,34429,33292,37375,189805,23953,56233,41435,8875,54512,49466,1658921,452435,355547,43379,388521,217215,50677,397964,58312,35327,38854,276059,638,0,2344340.0,267234.0,841648.0,1174746.0,234504.0,167174.0,601419.0,288075.0,45535.0,103597.0,115900.0,22499.0,58410.0,106124.0,515015.0,107701.0,143977.0,209511.0,135462.0,91193.0,113170.0,2031511.0,501050.0,248465.0,15443.0,28313.0,353638.0,563669.0,361331.0,54237.0,23498.0,57380.0,66153.0,59542.0,80271.0,6059054.0,168591.0,656818.0,2909458.0,1202288.0,774074.0,2717610.0,4532179.0,100103.0,384227.0,2288270.0,1087416.0,286044.0,1639888.0,1534097.0,30739.0,197855.0,761811.0,325634.0,119344.0,458292.0,715545.0,20353.0,384434.0,442988.0,134256.0,85862.0,79487.0,309633.0,135967.0,18033.0,64380.0,119344.0,30322.0,109695.0,25229.0,1956.0,5454.0,14065.0,311.0,4141.0,15037.0,29549.0,197.0,3602.0,13472.0,1874.0,8477.0,18507.0
2024-03-05,471616,11650,60537,77009,234914,145106,35343,141026,5570,41326,33308,42577,40556,25744,198561,25549,55033,40929,8737,51724,60287,1642519,419049,347593,45343,388454,210194,35609,378896,54292,32036,37018,262796,638,0,2377697.0,289467.0,828615.0,1156741.0,238575.0,182711.0,589572.0,289047.0,54594.0,92397.0,107847.0,25540.0,53263.0,109546.0,517143.0,110677.0,143998.0,211028.0,139893.0,89441.0,114766.0,1625095.0,383920.0,161747.0,34669.0,27191.0,148106.0,362017.0,364498.0,51260.0,22441.0,59037.0,66476.0,63691.0,81909.0,5815202.0,174950.0,604410.0,2906023.0,1252929.0,848689.0,2784427.0,4277776.0,118241.0,349641.0,2257663.0,1033609.0,265657.0,1508932.0,1492384.0,34625.0,174021.0,769706.0,330931.0,116113.0,484318.0,707108.0,22907.0,385252.0,423822.0,124185.0,88588.0,79149.0,314586.0,122721.0,27450.0,65860.0,115086.0,30933.0,104941.0,27747.0,2501.0,5169.0,15924.0,393.0,4650.0,17059.0,28450.0,180.0,3602.0,12644.0,2089.0,7819.0,16733.0
2024-03-12,516057,30471,78911,75076,244909,173994,32911,144534,5455,41310,31260,50535,45521,19727,219445,21066,60913,43069,10667,66445,60662,1718985,459551,379291,44209,389523,199527,38934,380458,54292,32036,37294,263803,638,0,2678339.0,284186.0,779707.0,1145027.0,231230.0,154540.0,648540.0,331912.0,52001.0,83338.0,107944.0,24812.0,57635.0,122592.0,564693.0,108529.0,144858.0,219524.0,140096.0,89247.0,114636.0,1795770.0,452327.0,162882.0,32092.0,19824.0,164254.0,448532.0,375710.0,57694.0,26030.0,54405.0,69610.0,64336.0,83164.0,5857325.0,175427.0,641382.0,2861714.0,1243132.0,853691.0,2742450.0,4253098.0,143235.0,381489.0,2224013.0,1104056.0,281599.0,1515557.0,1498123.0,38714.0,179138.0,797163.0,337493.0,118758.0,510992.0,717720.0,20240.0,384003.0,418644.0,107299.0,80929.0,77212.0,325675.0,112151.0,32909.0,65353.0,102517.0,30134.0,102093.0,30398.0,2835.0,4893.0,18936.0,464.0,3813.0,19287.0,26365.0,310.0,3692.0,9589.0,3395.0,8014.0,11714.0
2024-03-19,535047,32136,81346,77067,245387,172588,29692,153154,4680,42748,28483,54432,53484,16362,269690,18889,86704,46631,18318,90239,59094,1713716,436432,360950,41407,425292,236945,31261,381800,54292,32036,37294,263989,638,0,2094749.0,196084.0,819167.0,1165042.0,218214.0,113148.0,546018.0,250194.0,28419.0,73811.0,108027.0,20817.0,54889.0,91538.0,471331.0,106013.0,115179.0,208853.0,136345.0,63195.0,112339.0,1855447.0,455899.0,158869.0,28090.0,23537.0,181488.0,460634.0,377364.0,56689.0,29333.0,53489.0,71599.0,69890.0,77814.0,5838981.0,157125.0,647417.0,2897520.0,1220711.0,781631.0,2682122.0,4286273.0,128399.0,390734.0,2205292.0,1088021.0,294627.0,1520963.0,1491051.0,38137.0,160502.0,784179.0,351266.0,134641.0,504026.0,656182.0,19660.0,346313.0,401634.0,114402.0,85730.0,89372.0,302500.0,109502.0,1639.0,61853.0,123760.0,45130.0,118136.0,33196.0,2723.0,4948.0,18097.0,524.0,5548.0,19917.0,23819.0,130.0,1487.0,10407.0,3292.0,7900.0,13687.0
2024-03-26,503642,32765,80270,80421,251256,163006,27211,160327,6632,42972,27733,56470,53871,23932,280731,28828,84111,39953,15514,87053,71966,1775565,457619,397198,39911,415871,251670,45876,384249,55041,32867,37188,265289,638,0,2110848.0,211484.0,806878.0,1162684.0,210053.0,116925.0,573436.0,254474.0,37121.0,78108.0,106794.0,23599.0,53764.0,100006.0,479199.0,106133.0,114738.0,207302.0,129899.0,70018.0,121440.0,1973527.0,442570.0,175045.0,25641.0,28067.0,254756.0,530796.0,370601.0,40387.0,27033.0,58887.0,76492.0,75623.0,77704.0,5941972.0,135337.0,677119.0,2987876.0,1256752.0,804967.0,2711363.0,4328921.0,131318.0,357470.0,2240284.0,1081116.0,298177.0,1573543.0,1510518.0,39371.0,166951.0,796900.0,359328.0,130614.0,514529.0,657300.0,19132.0,325661.0,401800.0,127240.0,81778.0,90904.0,305701.0,113613.0,757.0,62139.0,121668.0,50032.0,122909.0,31238.0,2967.0,4679.0,19284.0,588.0,3629.0,19731.0,31997.0,138.0,1487.0,13454.0,2944.0,10615.0,21841.0
2024-04-02,500045,32235,77122,80217,261044,173073,25993,166823,7606,46306,27431,56437,57863,24562,293955,26726,81020,39612,14264,92986,82706,1757685,440363,385328,40294,427850,261334,45491,365667,52451,30497,36054,252200,638,0,2089222.0,188005.0,849698.0,1138129.0,203752.0,150124.0,518587.0,259439.0,37901.0,78717.0,105990.0,23451.0,53391.0,96408.0,472737.0,118883.0,102616.0,205003.0,138727.0,58549.0,117965.0,1764795.0,375644.0,196608.0,11363.0,13784.0,272863.0,464691.0,367340.0,43568.0,23053.0,63901.0,74565.0,63415.0,73639.0,6088816.0,144018.0,692995.0,3149423.0,1252550.0,787210.0,2856444.0,4384695.0,129389.0,369939.0,2289087.0,1053899.0,273645.0,1586812.0,1526420.0,42483.0,128867.0,804936.0,399658.0,132300.0,506626.0,682768.0,37237.0,307554.0,403614.0,156339.0,94297.0,103690.0,316809.0,121299.0,1075.0,58943.0,124346.0,53581.0,130790.0,29745.0,2285.0,4281.0,19477.0,548.0,3232.0,19313.0,38130.0,158.0,1487.0,15252.0,860.0,14576.0,29698.0
2024-04-09,505214,34191,76217,79228,261784,174617,32885,174397,10051,51154,28325,58497,59605,22974,301181,24773,93878,41995,22396,109654,66422,1762094,458713,396642,45225,445043,271319,49187,368676,52451,30497,36054,254066,638,0,2091937.0,161022.0,887885.0,1141909.0,197268.0,152287.0,493260.0,260430.0,36149.0,83634.0,108088.0,17696.0,50437.0,92245.0,468849.0,124487.0,104507.0,201584.0,134728.0,47552.0,115535.0,1890271.0,339524.0,216603.0,12166.0,19792.0,381524.0,504724.0,368247.0,45828.0,22711.0,64604.0,67564.0,57303.0,76801.0,6070390.0,139237.0,700132.0,3120745.0,1253122.0,769273.0,2852490.0,4361513.0,132327.0,409347.0,2238329.0,1055842.0,282520.0,1519813.0,1527150.0,46407.0,121795.0,819795.0,401031.0,126521.0,517692.0,643496.0,24741.0,306427.0,405602.0,136301.0,65356.0,86911.0,324479.0,139218.0,1148.0,59111.0,128669.0,40770.0,133670.0,29074.0,1761.0,4354.0,19547.0,508.0,2994.0,19010.0,40448.0,298.0,1487.0,17493.0,425.0,16513.0,33796.0
2024-04-16,517193,37797,71700,78012,266867,169910,35174,175784,9862,51018,27853,60725,60445,20255,299220,22204,95167,41002,24125,106799,59728,1799606,456185,385484,46622,446407,267691,81905,369157,52451,30497,36054,254694,638,0,2100522.0,146338.0,872199.0,1085440.0,222416.0,211967.0,412895.0,255698.0,30830.0,72552.0,107558.0,18746.0,47751.0,96158.0,481262.0,140789.0,94940.0,191077.0,130214.0,52127.0,140966.0,1859586.0,334648.0,251412.0,24257.0,46476.0,444493.0,459406.0,389392.0,53188.0,27931.0,51002.0,62637.0,76351.0,96226.0,6016477.0,120392.0,713496.0,3481386.0,1216788.0,390124.0,2778062.0,4435697.0,100907.0,545313.0,2345351.0,1088573.0,325388.0,1391760.0,1546276.0,33203.0,132362.0,819220.0,447419.0,147759.0,485091.0,658865.0,41566.0,290227.0,397902.0,149568.0,70146.0,104691.0,331110.0,155961.0,1786.0,58169.0,128052.0,39056.0,141436.0,29526.0,1703.0,4395.0,18898.0,632.0,2653.0,17836.0,44069.0,363.0,1487.0,17393.0,911.0,17780.0,35767.0
2024-04-23,516249,37917,70510,75873,270152,176400,34261,175740,6575,48756,27482,62710,60060,20667,308479,25433,105791,38649,24486,113712,50720,1765266,490273,398571,41587,440814,238825,77423,370039,52451,30497,36054,255184,638,0,2067890.0,162109.0,858760.0,1086022.0,244299.0,185147.0,391469.0,256222.0,30069.0,76086.0,104111.0,20794.0,48332.0,92589.0,477550.0,139725.0,88114.0,187612.0,132371.0,52209.0,143082.0,1879775.0,360945.0,309498.0,23861.0,46476.0,449357.0,428009.0,364239.0,42331.0,32280.0,54964.0,60321.0,64789.0,80056.0,5960804.0,112726.0,702770.0,3419044.0,1212336.0,380313.0,2670769.0,4487283.0,118307.0,520264.0,2364506.0,1043336.0,338162.0,1470337.0,1549779.0,35544.0,132660.0,828995.0,449321.0,148451.0,484636.0,665771.0,60276.0,283871.0,392006.0,166658.0,63518.0,98985.0,336167.0,164956.0,2246.0,58140.0,134358.0,34337.0,140426.0,27932.0,1460.0,4139.0,19010.0,517.0,2566.0,19059.0,45725.0,443.0,1487.0,17729.0,620.0,18900.0,38078.0
2024-04-30,519791,37917,68644,73085,269856,171853,36826,166315,5011,44677,28939,64469,55842,21956,293492,19616,104576,41410,23092,117712,58704,1794542,508370,421463,41703,437353,245431,86726,355799,50185,28331,34784,245610,638,0,2006204.0,146558.0,829750.0,1066751.0,241903.0,157811.0,353701.0,253154.0,33078.0,66569.0,96683.0,22507.0,45119.0,96418.0,480835.0,144483.0,80098.0,175445.0,138627.0,62975.0,142695.0,1857089.0,386315.0,307746.0,20711.0,49102.0,399824.0,394456.0,373201.0,45054.0,35300.0,69239.0,63944.0,65280.0,85510.0,6015556.0,141441.0,719412.0,3447870.0,1180205.0,364654.0,2695627.0,4415393.0,103503.0,486336.0,2416236.0,1024211.0,235281.0,1469096.0,1573888.0,38075.0,138957.0,834001.0,446330.0,148490.0,480121.0,652297.0,46663.0,278305.0,390015.0,168221.0,68274.0,91458.0,334848.0,169663.0,5698.0,60164.0,127017.0,28570.0,134379.0,24795.0,1506.0,3461.0,16882.0,421.0,2061.0,16525.0,48784.0,354.0,1487.0,19275.0,525.0,21336.0,41497.0
2024-05-07,529835,35488,67658,73131,268227,164780,38681,161868,4238,44521,29300,63432,54892,20698,300392,17352,106428,42635,23571,124099,62248,1836765,557621,437664,45197,426225,207621,103102,359731,51131,28331,34784,248542,638,0,2030975.0,167861.0,816977.0,1074219.0,211639.0,161878.0,422128.0,235162.0,28724.0,62116.0,99007.0,18613.0,42643.0,90577.0,465495.0,132670.0,76787.0,181370.0,130491.0,49041.0,146962.0,1519831.0,299610.0,299256.0,39631.0,21376.0,347728.0,339250.0,403483.0,54007.0,35332.0,58634.0,81493.0,81900.0,89791.0,6059408.0,139930.0,735548.0,3496746.0,1184686.0,394821.0,2763936.0,4412228.0,119559.0,448862.0,2435914.0,1015008.0,246453.0,1601121.0,1604531.0,40250.0,151005.0,841423.0,434437.0,152167.0,503665.0,654804.0,38949.0,282240.0,393484.0,164783.0,69345.0,86146.0,299859.0,146871.0,19012.0,50447.0,104734.0,29570.0,110703.0,26155.0,1330.0,3810.0,17255.0,476.0,1899.0,17120.0,42962.0,463.0,1487.0,18031.0,220.0,17056.0,36086.0
2024-05-14,522952,35446,65005,75210,277761,171868,41433,171371,4024,47924,29320,66842,60206,20510,316141,18875,110025,47007,25513,133711,64486,1787763,547322,426844,44568,416007,201164,81932,366777,52038,28331,34784,255559,638,0,2081097.0,177385.0,850102.0,1107260.0,188008.0,159771.0,452247.0,248611.0,37760.0,65066.0,100120.0,18097.0,43840.0,98807.0,466505.0,126311.0,75695.0,177434.0,125723.0,53052.0,152896.0,1576638.0,327769.0,307622.0,45836.0,22720.0,327618.0,344836.0,436067.0,54671.0,30072.0,52986.0,88718.0,95321.0,91922.0,6235670.0,145900.0,791063.0,3647523.0,1141311.0,448696.0,2958119.0,4442230.0,115152.0,497064.0,2313288.0,950415.0,326263.0,1562135.0,1630082.0,35531.0,160730.0,858925.0,444054.0,153504.0,498665.0,656802.0,28935.0,296362.0,398845.0,158505.0,75619.0,82704.0,297606.0,147102.0,17593.0,50377.0,111182.0,29593.0,106099.0,27077.0,1326.0,3476.0,16904.0,518.0,1833.0,17479.0,42817.0,393.0,1487.0,17344.0,250.0,17548.0,35204.0
2024-05-21,530591,20490,57460,76171,297864,190605,42082,186945,6354,49053,32086,72481,61627,25457,303409,18273,115136,42237,27091,133449,58142,1784152,547154,442723,45124,415981,215685,54138,367711,55080,28787,34784,256327,638,0,2148201.0,195342.0,887089.0,1127637.0,184268.0,167055.0,501133.0,249754.0,32176.0,71254.0,104579.0,18897.0,42742.0,82648.0,464396.0,122529.0,76750.0,182112.0,129600.0,49379.0,153244.0,1689907.0,347572.0,326275.0,69997.0,22528.0,322362.0,373548.0,535063.0,55243.0,27807.0,59965.0,96796.0,104456.0,95788.0,6431140.0,159136.0,776632.0,3717823.0,1183069.0,409792.0,2983866.0,4560180.0,148538.0,469872.0,2316988.0,1003653.0,293488.0,1562183.0,1760039.0,33994.0,166323.0,881927.0,430971.0,158130.0,535477.0,653081.0,17559.0,319690.0,401674.0,137896.0,75342.0,77721.0,301315.0,157088.0,12755.0,49257.0,121858.0,24064.0,107631.0,30694.0,1254.0,4164.0,18734.0,706.0,2332.0,19154.0,39920.0,423.0,1487.0,16504.0,250.0,16065.0,32002.0
2024-05-28,485430,18542,59186,69148,289454,174444,25616,184846,5736,48979,32867,70696,62242,24487,298839,19464,110809,39679,25088,122862,59874,1833461,562019,472761,41448,409580,233415,37230,372952,56058,28787,35149,261269,638,0,2179731.0,199243.0,898246.0,1140477.0,165954.0,174279.0,513883.0,254317.0,32319.0,78439.0,110778.0,19326.0,40340.0,85768.0,467293.0,120462.0,74846.0,184029.0,127485.0,50464.0,160252.0,1744864.0,318934.0,306091.0,81633.0,22528.0,344642.0,408628.0,405069.0,49624.0,22806.0,56815.0,92230.0,81405.0,76703.0,6644814.0,140471.0,725928.0,3612306.0,1058009.0,386093.0,2934713.0,4901854.0,126277.0,465904.0,2341511.0,1095657.0,286728.0,1542612.0,1695196.0,30032.0,148151.0,854155.0,431824.0,165512.0,515982.0,664864.0,18294.0,337190.0,405892.0,136029.0,74699.0,67353.0,325231.0,184233.0,11854.0,47766.0,129725.0,21005.0,114950.0,30255.0,1277.0,3924.0,18594.0,773.0,2140.0,19191.0,40108.0,378.0,1487.0,16127.0,303.0,15927.0,32200.0
2024-06-04,447488,15962,55848,56738,282783,172560,20261,179854,4057,46902,30822,69497,56908,22577,283719,19516,106124,37644,25751,111635,56585,1814253,543849,452182,45780,391078,209744,64432,360241,52582,27377,34113,250859,638,0,2160026.0,210965.0,926436.0,1119331.0,164941.0,157597.0,503013.0,246536.0,31466.0,74080.0,107555.0,22693.0,35214.0,72013.0,469252.0,125245.0,72035.0,173082.0,135916.0,52451.0,154793.0,1386054.0,297776.0,239201.0,46128.0,20346.0,232535.0,320528.0,420389.0,46666.0,25788.0,59410.0,92731.0,94649.0,88708.0,6248427.0,220554.0,757647.0,3614453.0,1087909.0,415124.0,3134316.0,4413936.0,135035.0,422044.0,2327267.0,1112333.0,260297.0,1508993.0,1643723.0,30919.0,162832.0,870142.0,431127.0,169830.0,555556.0,671736.0,17213.0,357516.0,409324.0,127424.0,80602.0,68259.0,303009.0,149817.0,24238.0,29678.0,105388.0,36986.0,106798.0,31086.0,1245.0,3974.0,18527.0,636.0,3326.0,21276.0,38645.0,408.0,1487.0,15672.0,413.0,12858.0,29668.0
